Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
0.6790500283,-0.201000005,9.843000412
0.6409500241,-0.201000005,9.838050842
0.6019500494,-0.2400000095,9.838050842
0.6790500283,-0.1630500108,9.7999506
0.6790500283,-0.1630500108,9.820950508
0.6019500494,-0.2400000095,9.838050842
0.6019500494,-0.201000005,9.816000938
0.6019500494,-0.1630500108,9.859050751
0.6019500494,-0.2400000095,9.841950417
0.7170000076,-0.1630500108,9.880950928
0.6790500283,-0.2779500186,9.880950928
0.6409500241,-0.201000005,9.838050842
0.6019500494,-0.1630500108,9.876000404
0.6019500494,-0.1630500108,9.876000404
0.6019500494,-0.201000005,9.859050751
0.6409500241,-0.1630500108,9.8770504
0.6019500494,-0.2779500186,9.859950066
0.6790500283,-0.1630500108,9.859950066
0.6790500283,-0.1630500108,9.876000404
0.6019500494,-0.201000005,9.817050934
0.6019500494,-0.1630500108,9.843000412
0.5640000105,-0.1630500108,9.859950066
0.6019500494,-0.201000005,9.7999506
0.5640000105,-0.201000005,9.838050842
0.7170000076,-0.1630500108,9.7999506
0.7170000076,-0.1630500108,9.838050842
0.6790500283,-0.2400000095,9.876000404
0.6790500283,-0.1630500108,9.799050331
0.6790500283,-0.1630500108,9.859050751
0.5640000105,-0.1630500108,9.859050751
0.6790500283,-0.2400000095,9.859050751
0.6790500283,-0.2400000095,9.816000938
0.5640000105,-0.2400000095,9.880050659
0.6409500241,-0.2400000095,9.82005024
0.6409500241,-0.2400000095,9.837000847
0.6019500494,-0.1630500108,9.832050323
0.6019500494,-0.1630500108,9.798000336
0.5640000105,-0.1630500108,9.874950409
0.5640000105,-0.2779500186,9.837000847
0.6019500494,-0.1630500108,9.837000847
0.6409500241,-0.201000005,9.816000938
0.7170000076,-0.1249500066,9.799050331
0.6409500241,-0.2400000095,9.799050331
0.7170000076,-0.2400000095,9.799050331
0.6790500283,-0.201000005,9.837000847
0.6790500283,-0.1249500066,9.837000847
0.6019500494,-0.1630500108,9.816000938
0.6019500494,-0.2779500186,9.8539505
0.5640000105,-0.1249500066,9.837000847
0.6409500241,-0.1630500108,9.859050751
0.6019500494,-0.1249500066,9.859050751
0.5640000105,-0.2400000095,9.787050247
0.6409500241,-0.2400000095,9.804000854
0.6019500494,-0.2400000095,9.799050331
0.6790500283,-0.1630500108,9.876000404
0.5640000105,-0.1630500108,9.799050331
0.6019500494,-0.2400000095,9.855000496
0.6790500283,-0.1630500108,9.876000404
0.6790500283,-0.2400000095,9.838050842
0.6019500494,-0.1630500108,9.7999506
0.7170000076,-0.2400000095,9.7999506
0.6790500283,-0.1630500108,9.7999506
0.6019500494,-0.1630500108,9.799050331
0.6790500283,-0.201000005,9.876000404
0.6790500283,-0.1630500108,9.880950928
0.5640000105,-0.1630500108,9.859050751
0.6019500494,-0.201000005,9.876000404
0.7170000076,-0.201000005,9.838050842
0.6790500283,-0.2400000095,9.804000854
0.6409500241,-0.1630500108,9.799050331
0.6019500494,-0.201000005,9.799050331
0.6019500494,-0.2400000095,9.837000847
0.6409500241,-0.1249500066,9.837000847
0.6019500494,-0.201000005,9.859050751
0.5640000105,-0.1630500108,9.820950508
0.6409500241,-0.1249500066,9.820950508
0.5640000105,-0.2400000095,9.876000404
0.6409500241,-0.2400000095,9.799050331
0.6790500283,-0.201000005,9.876000404
0.6790500283,-0.1249500066,9.876000404
0.6019500494,-0.1630500108,9.859050751
0.6019500494,-0.1249500066,9.859050751
0.7170000076,-0.201000005,9.799050331
0.6409500241,-0.1630500108,9.804000854
0.6409500241,-0.1630500108,9.876000404
0.6019500494,-0.2400000095,9.874950409
0.6019500494,-0.1630500108,9.874950409
0.6409500241,-0.2400000095,9.874950409
0.6409500241,-0.2779500186,9.837000847
0.6409500241,-0.1630500108,9.858000755
0.5640000105,-0.2400000095,9.874950409
0.6790500283,-0.1630500108,9.874950409
0.6790500283,-0.2779500186,9.874950409
0.6790500283,-0.2779500186,9.798000336
0.6019500494,-0.201000005,9.858000755
0.6019500494,-0.2400000095,9.837000847
0.6019500494,-0.1630500108,9.858000755
0.6019500494,-0.2400000095,9.837000847
0.6409500241,-0.1630500108,9.814950943
0.6019500494,-0.2400000095,9.799050331
0.6409500241,-0.2400000095,9.858000755
0.6790500283,-0.2400000095,9.799050331
0.6409500241,-0.201000005,9.816000938
0.6019500494,-0.1249500066,9.837000847
0.6019500494,-0.08595000207,9.799050331
0.6019500494,-0.201000005,9.7999506
0.6019500494,-0.1630500108,9.876000404
0.6790500283,-0.2400000095,9.7999506
0.6019500494,-0.201000005,9.859950066
0.6019500494,-0.1630500108,9.7999506
0.5640000105,-0.1630500108,9.7999506
0.6019500494,-0.1630500108,9.876000404
0.6409500241,-0.2400000095,9.826050758
0.6790500283,-0.2400000095,9.859950066
0.5260500312,-0.1249500066,9.7999506
0.6019500494,-0.2400000095,9.808950424
0.6790500283,-0.1630500108,9.865050316
0.7170000076,-0.1630500108,9.822000504
0.7170000076,-0.201000005,9.838050842
0.6790500283,-0.1630500108,9.859950066
0.6409500241,-0.201000005,9.7999506
0.5640000105,-0.201000005,9.8770504
0.6790500283,-0.2779500186,9.820950508
0.5260500312,-0.1630500108,9.859950066
0.7170000076,-0.2779500186,9.817050934
0.6019500494,-0.1630500108,9.820950508
0.6409500241,-0.2400000095,9.876000404
0.6790500283,-0.2400000095,9.795000076
0.5640000105,-0.201000005,9.7999506
0.6409500241,-0.1630500108,9.876000404
0.4870500267,-0.201000005,9.7999506
0.6790500283,-0.1630500108,9.7999506
0.6019500494,-0.1249500066,9.86400032
0.6019500494,-0.201000005,9.7999506
0.5260500312,-0.201000005,9.7999506
0.6019500494,-0.1630500108,9.822000504
0.7170000076,-0.1630500108,9.838950157
0.6790500283,-0.2779500186,9.7999506
0.6790500283,-0.1630500108,9.843000412
0.6790500283,-0.1630500108,9.838050842
0.6790500283,-0.2400000095,9.876000404
0.6790500283,-0.1630500108,9.7999506
0.6790500283,-0.2400000095,9.880950928
0.5640000105,-0.1630500108,9.880950928
0.6790500283,-0.2400000095,9.804000854
0.6409500241,-0.1630500108,9.799050331
0.7170000076,-0.1249500066,9.798000336
0.6019500494,-0.1630500108,9.841050148
0.6019500494,-0.1249500066,9.837000847
0.6790500283,-0.1630500108,9.837000847
0.7170000076,-0.1630500108,9.82005024
0.6409500241,-0.1630500108,9.799050331
0.7170000076,-0.2779500186,9.82005024
0.6409500241,-0.3160500228,9.82005024
0.6019500494,-0.1630500108,9.837000847
0.6019500494,-0.1630500108,9.799050331
0.6019500494,-0.2779500186,9.799050331
0.6790500283,-0.201000005,9.799050331
0.6790500283,-0.1630500108,9.837000847
0.6790500283,-0.1630500108,9.799050331
